"G00382","G001B","G0019B","G002","G00368C","G00847A","G00440C","G00340","G00643B","G00754C","G00160B","G00972B","G00648B","G00792B","G00680","G004A","G00631B","G00312C","G00288A","G0048B","G0073B","G0051A","G00391","G00435A","G00599B","G00527A","G00237A","G00639C","G00388","G00625","G00196B","G00822","G00383C","G00604B","G00525C","G00578A","G00521A","G00751A","G00245B","G00662A","G0027A","G0067","G00685","G00376","G00683A","G0016C","G001000A","G00621","G00426","G00516C","G00650B","G00654","G00869A","G00518B","G0026","G00102C","G00831A","G00814A","G00394B","G00141B","G00672","G00451","G00529B","G00767A","G00362","G00581","G00249C","G00982B","G00556A","G00428","G00210","G00481A","G00663","G00771B","G00731C","G00131","G00779","G00941C","G0020C","G00161C","G00479A","G00437C","G0047","G00287B","G00446","G00665C","G00592A","G00594B","G0083A","G00905","G00686B","G00223B","G00830C","G00699C","G00468A","G00202C","G00144A","G00864","G00398","G00171A"
0.222696217655711,0.405631868909614,0.265890262623113,0.65417036898933,0.485724944933008,0.293096900697591,0.44090995332159,0.316776081346794,0.309232467437788,0.518560787841375,0,0.491699701789861,0.475236448881395,0.313358886908342,0.594726412757885,0.210228435620126,0.235482781698659,0.286632522164782,0.12193700382434,0.272239088410146,0.244202688541448,0.420693142698937,0.579172397498577,0.448265851632628,0.537638690838194,0.432727411392364,0.377759969675438,0.424991548466937,0.072315744583363,0.375511302804061,0.356897095856878,0.614688807500191,0.231573544817626,0.276942972901044,0.0979109466026669,0.240456321288185,0.325678549777773,0.655906783028889,0.240640181247424,0.31491434880175,0.126395587207469,0.45387331170662,0.265395811984001,0.495220563682424,0.480229697806087,0.478875144109696,0.192456703159087,0.161872112278152,0.715364894208837,0.323124292551193,0.0985163518334098,0.601966508280399,0.324827207118817,0.265027571436961,0.447768244465126,0.287682935826291,0.306989114789495,0.374042514018868,0.391358325272232,0.0742293689536807,0.324763773690259,0.255214467816515,0.643086679919451,0.428618339545502,0.137872699300273,0.174970591850608,0.530026638763202,0.475034578346255,0.576644670552454,0.703517541037199,0.0730416268686195,0.3980147162296,0.243872016690683,0.637047487486984,0.180768564342112,0.373263756076688,0.214904042791039,0.475756057115054,0.195824491188868,0.578708910051732,0.406855145071968,0.262117675407681,0.225042456612582,0.321871331478414,0.283163577645764,0.21589313629399,0.527562657041543,0.278641921798335,0.404557688957381,0.370649533596063,0.426055010617507,0.316368585010165,0.238343238757868,0.311634429832646,0.606506521544852,0.359472677955318,0.273399463401991,0.451641919621687,0.256820287908394,0.37569644076897
0.314511950395273,0.375417210605129,0.253538723818466,0.319969444243653,0.0668685856284895,0.214865268477465,0.0511461909981774,0.270758024672178,0.329597257183105,0.663345356460474,0.491699701789861,0,0.0886850953644479,0.569508271417404,0.44016516000979,0.333936375323201,0.358634358390867,0.711964981610579,0.488714489154047,0.417924799880929,0.723823670228323,0.112130279509757,0.662148032360756,0.0575552509061738,0.24541160761795,0.15977789144791,0.261225880595734,0.589597026176006,0.419900717568702,0.627086027146699,0.711651573279346,0.18533311496802,0.262836066750791,0.433604785323732,0.525323935279528,0.622198842779988,0.463000114090868,0.418679782416699,0.689563830726639,0.266064404754167,0.365709280643605,0.682692884498676,0.556266610416926,0.149458195136923,0.0397813102845504,0.658160711492725,0.495555929283222,0.363200616288757,0.279782918130383,0.724072867439103,0.59019686997638,0.171576241649734,0.729652711185188,0.716790906545837,0.207622414340549,0.557299515520224,0.209212972571064,0.408284919425621,0.261064015410751,0.539708592835627,0.368400738194597,0.272590270960759,0.738002502562908,0.0631141870281612,0.432574199918806,0.446195939498111,0.0671984506898167,0.163821497573468,0.336366165073617,0.772515488561048,0.558129593202795,0.288079386214859,0.694995457022354,0.587119508197955,0.467720989799856,0.673270311685073,0.618834613782337,0.642142511617479,0.380723351254249,0.369428325565105,0.608469581729744,0.418735910718756,0.294266522810776,0.550916490946483,0.694865005798027,0.304375069571538,0.508336547986716,0.213066976032782,0.251703181078252,0.13248756734659,0.302012306974869,0.271968944340431,0.258403230910871,0.354673116780587,0.693567607071806,0.60906715620938,0.651060876749936,0.225708891414784,0.253791994524978,0.610228681923581
0.272628694144388,0.435606279692487,0.215146502104606,0.248468364370972,0.0236536474694497,0.182631815815023,0.0948497638580802,0.312941905781605,0.372473020077681,0.583048422656741,0.475236448881395,0.0886850953644479,0,0.505751095177177,0.351890819055935,0.291417672271135,0.305689872850752,0.666909027897167,0.494344046731768,0.355275761820029,0.693818316208626,0.0547481783179794,0.57748687708208,0.053464609787326,0.160115180835757,0.0774237377829809,0.184519309371352,0.513837791298555,0.406491286368181,0.559239912344891,0.654007548065588,0.144827720638656,0.262101866715019,0.370169785051438,0.524393989493651,0.573401156500518,0.393058010862884,0.33525318757407,0.650727211312314,0.307299876684341,0.354135249796479,0.60980610266216,0.498360759819375,0.0630974059547329,0.0490137092151079,0.581092194272818,0.446048720697763,0.329163555846547,0.24763831282481,0.673748764517719,0.572723914802328,0.130954061179443,0.679848741451882,0.677731720429521,0.120659289093992,0.496303636076468,0.235300912976895,0.33099692015817,0.32185277956047,0.51292834205862,0.414399674993826,0.231230823553073,0.652783110047992,0.0955050255427613,0.393791281118716,0.462375415733877,0.0657240779099608,0.0751403087642945,0.250275046512731,0.685690642526126,0.545839247154445,0.349951560797047,0.656515359172637,0.498526587121284,0.419866237422013,0.609401851312054,0.574113251692169,0.564414224840932,0.399352176459731,0.282168072712269,0.535732505091665,0.357739660665731,0.258233204582905,0.484979509390185,0.647738503460814,0.268481189220974,0.421453502317811,0.206645337772562,0.315450517141912,0.16547680828108,0.217472227861119,0.209218564688926,0.261297642821006,0.398214966086595,0.608586002382122,0.541942992961728,0.599922408564077,0.138347563389105,0.22070843387874,0.541195899020994
0.27393557965039,0.66612020511348,0.329372682293019,0.561035896939505,0.526779704294915,0.368252396842677,0.531187535181058,0.53857349325486,0.560316365602051,0.208261685171237,0.313358886908342,0.569508271417404,0.505751095177177,0,0.410335556349431,0.257182248669412,0.21716695068603,0.223136285097337,0.433548354900981,0.151600518904616,0.327920669841381,0.460476797224868,0.278503870972767,0.512239173476427,0.467610357943153,0.431686442715276,0.32650397689261,0.121158866821437,0.32577755510673,0.067807037932409,0.156278335296436,0.60072839478463,0.400815832144112,0.136066373600685,0.40966267165144,0.137953522389787,0.121018950991446,0.500436748778882,0.24692077587182,0.533859382521964,0.340031548726885,0.144707371148203,0.0493373893701125,0.485437824799809,0.538570908265476,0.165920420602826,0.124780940762182,0.25962551680448,0.680078646083498,0.20215104164133,0.335204142055055,0.592975201935664,0.20974359274217,0.264500039880922,0.409215055476018,0.0256793869739653,0.480825073304452,0.202942395110701,0.608441828589896,0.260876757290417,0.590873307607036,0.30952830526608,0.334477467083152,0.519113230094207,0.205843536064172,0.474894274709884,0.571456862988168,0.459118266467879,0.453608828270905,0.39669900016887,0.354755589549061,0.626352840129795,0.252925888383014,0.38105454119922,0.147039920221622,0.103855129394002,0.165207876064566,0.164552042713975,0.468484718523685,0.435083083033387,0.0946940710151591,0.15107524864882,0.30070325908991,0.0273667822943258,0.197266046081556,0.293489665697531,0.287987365341318,0.407491418989229,0.616515330020771,0.503087901830151,0.326161604401505,0.29821931843096,0.411821870811667,0.573244867567049,0.301987733879461,0.0491460542003154,0.139722150730676,0.399905324751289,0.336454430700535,0.0628009435728737
0.389262694159363,0.748046659491844,0.381907554804774,0.209018233508552,0.373338719866069,0.388999124259496,0.439133730172023,0.607551623943225,0.659849921769598,0.346348950011335,0.594726412757885,0.44016516000979,0.351890819055935,0.410335556349431,0,0.394257939998713,0.359905812386519,0.631964953265701,0.676776555574399,0.332493168002522,0.720282016017652,0.352354053359342,0.29709547929229,0.398051063465073,0.199846934513975,0.294746027087083,0.249628112730259,0.332778967764577,0.554166470540935,0.422980883937523,0.557863610456059,0.335215496457251,0.491532547037351,0.334456968373804,0.682320344952933,0.539587253635414,0.304887650893615,0.0975460432093975,0.646873818441674,0.601272412565442,0.523635018590566,0.427641872882184,0.438657609386828,0.291133909817913,0.400819465095827,0.372687248013997,0.446478186468561,0.4407107445813,0.361892474191031,0.612167701409744,0.667619703823702,0.33733553771184,0.619804521374247,0.66825966480246,0.24318230086496,0.420100975098645,0.521264393315353,0.229411275669902,0.643505320152551,0.587003832849296,0.702698199113782,0.377778908134273,0.357717491835292,0.434597022367835,0.459836706699174,0.678432263036772,0.393261931764044,0.277170734032744,0.113973363915602,0.369851918530455,0.663700736610746,0.670950354769305,0.653204337965297,0.160712566320885,0.437849023192169,0.486455018960143,0.559343953517218,0.354079167230688,0.632715518872036,0.0762437456019672,0.371804813235208,0.34231408783446,0.402310444432556,0.383041793126121,0.606426517508101,0.406694595219567,0.144295941143525,0.449892332486016,0.641655060186998,0.480627117622237,0.186416247183839,0.303571694691345,0.498424508866298,0.683660444471729,0.320546111080273,0.414906635780561,0.548601564862578,0.22545231481836,0.39749320989758,0.401807789389846
0.0194244763470558,0.425822317412162,0.0804329142074167,0.444823024739929,0.307397384713381,0.119743805150046,0.288906964285886,0.289282741198534,0.321339334477295,0.414416615688748,0.210228435620126,0.333936375323201,0.291417672271135,0.257182248669412,0.394257939998713,0,0.0489737347246794,0.378378257352716,0.282580597078788,0.123194644564703,0.404213642711463,0.237925299152322,0.450370382779645,0.280147835364992,0.328903410538745,0.234211721067024,0.167578002715289,0.32171275109203,0.160387768184297,0.322935873869937,0.383407027565641,0.419750208543142,0.148300695395312,0.137760235948441,0.289859941102747,0.288446341520194,0.187919452589027,0.44810384650289,0.359439448394917,0.283973411032205,0.131917025366874,0.393039681639988,0.231850474707679,0.297239061636983,0.310598296317356,0.390055236524062,0.162780570755126,0.048505622175659,0.51676719743735,0.390493309291179,0.298875668703077,0.408221682068343,0.395935338154576,0.386506519125795,0.240886723977571,0.238947669432909,0.224449830153769,0.195099483820644,0.355119369417573,0.228517861568414,0.358127004846066,0.0615078518447947,0.524373634005428,0.276169478266537,0.102537713487277,0.28997484974217,0.35392530353951,0.27435943418404,0.36691135488409,0.577234544123083,0.282955490374721,0.3752166165487,0.365183619953733,0.463606493934991,0.134352197837384,0.35636660079442,0.28520724439281,0.379267004787254,0.255438608584256,0.370848834243896,0.32396445338415,0.117413692695423,0.0438635855364038,0.246394443303795,0.360938488952168,0.0363340408075677,0.354016007387889,0.150474580203655,0.362007812092218,0.248289398411172,0.217475040093184,0.106480396180155,0.159167336175632,0.339065700229376,0.481695655796824,0.303810854951544,0.318000582462554,0.243020826621517,0.0826879221442195,0.311143187427268
0.0602279064858895,0.474589075173296,0.112207561502136,0.431278517296043,0.324118525794773,0.151263915642652,0.317053094681438,0.33727884022416,0.370257878962092,0.365953847155545,0.235482781698659,0.358634358390867,0.305689872850752,0.21716695068603,0.359905812386519,0.0489737347246794,0,0.361959491823899,0.321009252845132,0.0752027807241698,0.403762211263205,0.254968836337133,0.401443036470127,0.302574367465438,0.31827791239222,0.240051680712295,0.154568291776481,0.273874615226825,0.196495947597404,0.280933654751239,0.353076816617098,0.423762963255511,0.196200351567756,0.0904253433544394,0.322769574050828,0.267734667393125,0.139288833211749,0.421161425175266,0.350238465704061,0.331864129973031,0.176085224739843,0.348461477425436,0.198099285827777,0.301359355721773,0.33130844517862,0.342712081288649,0.140482168469951,0.0841733148906562,0.516681927292674,0.368198735143035,0.315623621217517,0.413298422525172,0.374225210234665,0.376688515526444,0.236071348739882,0.2014587075127,0.269546925400294,0.14970790569502,0.401769727198414,0.239136681224573,0.40709502070008,0.092370489008541,0.475400034128111,0.304645695185865,0.10680489179916,0.334093973421487,0.370437368613579,0.276600731402855,0.344718516278991,0.528359965276926,0.306080124514068,0.422553962407732,0.356301065029686,0.419089030961026,0.115281741211868,0.319059938310344,0.269790264639802,0.331435848937378,0.302821542684854,0.34416489204217,0.277978571912697,0.0705388485326443,0.08734463555135,0.203603697461639,0.342223220486333,0.08254378467948,0.308967087055325,0.192531476033362,0.408074855004379,0.286031779176524,0.193160446341824,0.100966006696037,0.206941618651195,0.38803876381095,0.432738637464001,0.261932591292224,0.294469975380849,0.234471029266177,0.119765853731684,0.267735722911443
0.397768865340571,0.692225870833985,0.458550964233779,0.768294087355294,0.684363374350657,0.497129731893531,0.665659816822495,0.595007466275703,0.594300648133159,0.392227589746751,0.286632522164782,0.711964981610579,0.666909027897167,0.223136285097337,0.631964953265701,0.378378257352716,0.361959491823899,0,0.39540605178557,0.329927365345297,0.132449540154484,0.614809362856516,0.474503990814382,0.658524687649362,0.665146133179141,0.60177511651763,0.508012867573137,0.329733997539249,0.342944193681949,0.235630979320754,0.119779797279516,0.78383682314686,0.482356800604574,0.319695136577551,0.351726048351466,0.0971809249975146,0.331096764105841,0.719605053756187,0.0574366118931748,0.592193879367568,0.385821294338239,0.288922266057215,0.19471636226126,0.662264771296655,0.68885799352865,0.34303990212768,0.221698490803706,0.35099871992183,0.872863932595128,0.0498038337688951,0.236942908249743,0.773964185668946,0.0467367441214618,0.0538121458911494,0.59266082871551,0.211889377718783,0.566182956021334,0.41359240487375,0.670169088734168,0.21257937477568,0.611373053151222,0.439885911381296,0.511361981789922,0.652834570874787,0.280287000182014,0.457754625137983,0.730895829719303,0.636928738968041,0.665451530409844,0.574101458115202,0.277894824498789,0.679917585812705,0.0589741210781638,0.599518619826854,0.247068951242169,0.18593411900196,0.0931712192985524,0.351588900863264,0.482158550338909,0.650906779025977,0.291643499999489,0.32351297953082,0.417872696231517,0.24994103932835,0.0259841716760228,0.407877894671796,0.510735726321649,0.512673570464033,0.682157702606824,0.61376942941565,0.525403269229567,0.462019016661464,0.492001931226984,0.597975686879582,0.490303336528878,0.23373074562515,0.0835112239261042,0.587630933018172,0.458436541337906,0.252044334865343
0.288122280062986,0.31080481233719,0.310833977976872,0.704492969514876,0.499308419571384,0.324951622888749,0.438107008746994,0.258287197290395,0.230078964253864,0.636420597228345,0.12193700382434,0.488714489154047,0.494344046731768,0.433548354900981,0.676776555574399,0.282580597078788,0.321009252845132,0.39540605178557,0,0.373583550844365,0.323794810103124,0.442915660804283,0.693306578388079,0.456430718131708,0.587968115402338,0.469501056767655,0.440160038517696,0.541828876275741,0.124794660481444,0.496779009624868,0.475932213324436,0.638951706924742,0.232260822066654,0.381307697969706,0.0503161122163907,0.360251016790839,0.432924039938006,0.72644745174586,0.34364453490716,0.258775782846368,0.155492105116004,0.57525065571969,0.386269911874609,0.527975521798629,0.487067071746989,0.598257313819559,0.310450496861825,0.237338786821326,0.741732756549545,0.436314165288823,0.166207861007105,0.625222434484167,0.437079822192574,0.364677320150264,0.496258013045128,0.407938683280407,0.282460682460208,0.469108833938565,0.325794969318137,0.190476847110288,0.232103549632163,0.307512438072319,0.759643012782341,0.427331036597594,0.243070709187299,0.0678774426498735,0.539005911253022,0.512241426360367,0.641368037222971,0.819035625891201,0.121550409042534,0.324609621533735,0.345539399490463,0.737590368218045,0.29478683533034,0.495090303913523,0.332935040997844,0.594207020014026,0.120838073904032,0.649640192603301,0.526057463332495,0.363913897076872,0.279077286143361,0.44031151503279,0.395867292931149,0.27284374373427,0.627234628257334,0.287723836867407,0.340780627690359,0.357335582923174,0.496814616663958,0.379337799590999,0.233742024530134,0.223890596271803,0.721678875932785,0.480399401702412,0.392451820663101,0.504197742814974,0.297444115737039,0.496185296203695
0.13541015824782,0.548850731496322,0.183336522143852,0.440110437485475,0.375878091816026,0.220657055383392,0.380174142117651,0.412320683657897,0.444042026463251,0.291258078940123,0.272239088410146,0.417924799880929,0.355275761820029,0.151600518904616,0.332493168002522,0.123194644564703,0.0752027807241698,0.329927365345297,0.373583550844365,0,0.395289221180405,0.309041803066452,0.33044585515964,0.360639191818715,0.335218844254099,0.282709972685732,0.181008336302784,0.198700149868428,0.249778288312633,0.211066348705589,0.299432329495857,0.458139964569189,0.271248173421512,0.0161147598951384,0.36697969041723,0.232761390494858,0.0652480406000004,0.407059255855341,0.329953645836813,0.406945827368987,0.240640834885927,0.275118978666538,0.144858173483675,0.339238333292118,0.387080518935489,0.2675265967067,0.117504251706153,0.147346566215625,0.543890865884684,0.326740027497241,0.336293301209193,0.449274234075626,0.333523081019616,0.354532932163437,0.265666725730579,0.141038739438477,0.344419577396132,0.104126054725918,0.47693880305707,0.255111382658521,0.479961016179618,0.164227632283365,0.403076828729791,0.368244589493708,0.134415012749676,0.395662430923513,0.420990446599014,0.313142398313664,0.341638753541119,0.457697829596623,0.336479527137363,0.49775085867921,0.336293393144532,0.365426552429995,0.105448724961735,0.25542169278583,0.243409559146903,0.256265314855016,0.370816505652474,0.332852547510537,0.203549881083558,0.0101726202447613,0.162451554244278,0.133831281476889,0.307208637243576,0.157717470185042,0.255527996592198,0.266530005907308,0.483131848724704,0.357030923548942,0.196162888445443,0.146794764136565,0.282033291370785,0.461080062174555,0.361190925332921,0.192477441936079,0.253523524918298,0.259014871833896,0.192783764179846,0.196140514056768
0.422213742127524,0.633972394718248,0.478716671951656,0.831863944351153,0.707958143582653,0.513347205905938,0.674240832241842,0.55954468217104,0.545854369843437,0.516445755130448,0.244202688541448,0.723823670228323,0.693818316208626,0.327920669841381,0.720282016017652,0.404213642711463,0.403762211263205,0.132449540154484,0.323794810103124,0.395289221180405,0,0.639419611766322,0.596451581487918,0.675399379006866,0.721275525135096,0.638211852182725,0.558077877319538,0.444803975008718,0.314413756367305,0.356203925761018,0.251977003638878,0.823747376604635,0.471322755328603,0.389499166885361,0.274379162045426,0.190098471337534,0.415619501197557,0.800968970270808,0.0839416621615566,0.558038283882087,0.366437244573225,0.417029630237588,0.287398464363276,0.701062377891149,0.707110053459145,0.467681706542674,0.277785897817985,0.364710389813499,0.919375594764626,0.181463706158638,0.158615314751702,0.812369234019296,0.177016782225715,0.0787741037804579,0.639601286668513,0.309895536171101,0.550006781519703,0.492668830883353,0.633364350166917,0.184431414023533,0.554203323131603,0.462814936751012,0.638612242902148,0.661563043790536,0.302121421698685,0.391224065882995,0.753997175210441,0.67752698930503,0.736696844828886,0.701717022434584,0.203155485833776,0.637850652480595,0.0789731950922004,0.708814351375969,0.293943548292761,0.313865324212905,0.163821643059127,0.47420854253427,0.431050808222178,0.727829653563945,0.409645851753017,0.386686940478344,0.435663635966084,0.351987765951692,0.152725042038276,0.425391202080986,0.612131519188777,0.512932030711728,0.647042308754769,0.609908888145532,0.588435346956112,0.503441227128308,0.479162641959623,0.544015698751392,0.614710571921238,0.350481123834917,0.197313100869444,0.638197517050065,0.474253916249886,0.369660923497983
0.218937369395738,0.408664819683808,0.160705531663473,0.281193835870122,0.0695751169539516,0.127905710926958,0.090026455985489,0.277694734695225,0.336166370989134,0.551788175765413,0.420693142698937,0.112130279509757,0.0547481783179794,0.460476797224868,0.352354053359342,0.237925299152322,0.254968836337133,0.614809362856516,0.442915660804283,0.309041803066452,0.639419611766322,0,0.553249890072719,0.0553754750764354,0.177669231673486,0.0576491078432766,0.149553084585184,0.477468393524315,0.352297037917021,0.516517413294734,0.605973991547988,0.196520566707152,0.211248573404361,0.324417289154339,0.471560985866784,0.52215164339847,0.351600636556917,0.350847483627755,0.597363544192335,0.271717159828731,0.300315592025327,0.570860962959727,0.450198576704719,0.0905834308133822,0.0781506112544605,0.546052687441023,0.394749754443402,0.274712448978021,0.299077463307559,0.623085965627391,0.518064579413387,0.18308855013564,0.629035315205776,0.624430724201937,0.109389791472549,0.449565089298002,0.195051388115985,0.296310241623503,0.297806087482482,0.458251353363781,0.379025082140309,0.177231031724375,0.629588821496999,0.0832768471641863,0.340029130066357,0.413919821026642,0.116130503667024,0.0854769368769555,0.261726510136912,0.66653798388196,0.491515184466393,0.325909920025217,0.603099030637817,0.489145278858952,0.36803564717959,0.564330831002725,0.521816656364368,0.53008770366536,0.35225005126405,0.288961465227935,0.49662674964764,0.310647281778135,0.203759622659176,0.44094549558466,0.596134391654824,0.214028674593371,0.403343286762667,0.155600752704743,0.293779184630155,0.134441004176428,0.195027709856351,0.162265988878196,0.211449010473534,0.361789739300152,0.584955853441552,0.498731245442893,0.54941772654232,0.127508007950358,0.165981845397644,0.499261820748437
0.458686659979928,0.874103260841593,0.490800380089617,0.50406050139769,0.601137220854633,0.519469819514618,0.641739775197519,0.733826077203548,0.770915147381578,0.0843676173877171,0.579172397498577,0.662148032360756,0.57748687708208,0.278503870972767,0.29709547929229,0.450370382779645,0.401443036470127,0.474503990814382,0.693306578388079,0.33044585515964,0.596451581487918,0.553249890072719,0,0.608116429898518,0.46274436634708,0.502428054131883,0.405819849283177,0.157646220576852,0.573885293510571,0.240326503872107,0.364998985637512,0.610375798624611,0.594219577507702,0.318726103027708,0.677076965668901,0.409195338331012,0.265721504280103,0.39113924835413,0.51269968168974,0.72804786747226,0.570636944089436,0.192934800916234,0.327019077586311,0.529914908172474,0.623447043515061,0.132819689950616,0.387413236161163,0.477697336093942,0.654167041538251,0.436273281672506,0.612646796813005,0.608827440982389,0.443480925740614,0.524537679617376,0.457146765843657,0.302321911575062,0.657513841231552,0.269588455788386,0.791888045381878,0.53576647239786,0.808436037370935,0.475520607633574,0.0769401123904496,0.632711729714106,0.450854014268964,0.723094442039397,0.635114076193366,0.507220030443132,0.398242360843391,0.127264916147195,0.628960083959513,0.815352949742084,0.51804192663986,0.166939802642429,0.399093114481989,0.290412526598815,0.43957732108567,0.12291633168949,0.701211387133853,0.363247019561786,0.187679930723679,0.338529309944044,0.483842855774701,0.261919893798632,0.449608654251193,0.481587903338786,0.164005258896842,0.576861908344982,0.795601596309607,0.649205904968712,0.36028051708095,0.421801863738511,0.604453408467035,0.789314240148651,0.032235372487904,0.246593789638159,0.399256089003692,0.440102717654957,0.504214119167491,0.227298262549003
0.260767073159497,0.382306012516045,0.200199490037094,0.301858085662777,0.0456515247582426,0.162795978534774,0.0421570205394244,0.261833863464114,0.321513793766899,0.607160860201234,0.448265851632628,0.0575552509061738,0.053464609787326,0.512239173476427,0.398051063465073,0.280147835364992,0.302574367465438,0.658524687649362,0.456430718131708,0.360639191818715,0.675399379006866,0.0553754750764354,0.608116429898518,0,0.211424248103696,0.107832068942043,0.204928482256769,0.532441010610679,0.377514179739257,0.569568826741472,0.655302177545023,0.189383336110802,0.225330181704582,0.376268129863299,0.489605134102063,0.567642952258671,0.40545477031743,0.38684984680996,0.637978512823319,0.256355919837114,0.323827988094128,0.625216599113259,0.499736710543394,0.115100511264874,0.0319779884954005,0.601178980184176,0.440602605827626,0.31217495455796,0.290910214034559,0.669264655305927,0.546642425142397,0.17512427977588,0.674976995080934,0.665174146341751,0.158411026461787,0.500325294661385,0.187534623129058,0.351602837301417,0.268429855357542,0.492112278293625,0.362952154669534,0.218640065649827,0.684325539527833,0.0420697245883925,0.380364330681097,0.419954363171925,0.0828693158540153,0.121870609271492,0.300381553645508,0.720473059949636,0.516849585043926,0.296514551880324,0.643534444686486,0.53976852970797,0.413097446854656,0.616040114721881,0.565354173425111,0.585298442493355,0.355686597544987,0.330762675265875,0.551000757739199,0.36161483828875,0.242064126653194,0.493472069856002,0.640836310375469,0.252307866459216,0.456774596290153,0.171687576090281,0.261988214168068,0.11444046226585,0.248955701259998,0.214482570441029,0.222818927239356,0.347212910112233,0.639743828581325,0.551576455853245,0.595979943685394,0.176775659498734,0.202075066720796,0.552679196389868
0.315054637601859,0.586310184394532,0.277829927734536,0.117001940187679,0.179037152263273,0.264839026300722,0.253579784736043,0.454153763711068,0.511763959223071,0.487339315278243,0.537638690838194,0.24541160761795,0.160115180835757,0.467610357943153,0.199846934513975,0.328903410538745,0.31827791239222,0.665146133179141,0.587968115402338,0.335218844254099,0.721275525135096,0.177669231673486,0.46274436634708,0.211424248103696,0,0.127385887130474,0.163807015630757,0.438150915713755,0.478960687497761,0.506234178495998,0.623762669125639,0.14808028969643,0.367516523240405,0.345891637096662,0.607443228845338,0.56797676268862,0.346593947595179,0.175425668470368,0.662675824529837,0.448071539033232,0.434306912622201,0.539075649055291,0.476157273988032,0.0970234795691876,0.207442648233391,0.497527795733569,0.448208621927691,0.376375059662678,0.212770826749289,0.660036260635093,0.627750715805124,0.146085553550684,0.667067763010916,0.688085873285418,0.0917214527618573,0.466278745839959,0.369620551452688,0.266423169955906,0.474884660632529,0.555308748981296,0.554909222285755,0.284306017349624,0.533454115350776,0.251955092183759,0.423846346136226,0.570899548703878,0.193967134856541,0.0923527118187303,0.0910447427631987,0.556894416771503,0.610673458492119,0.503046421957342,0.668934923597091,0.356078580214229,0.428253041359624,0.565047107521962,0.57759422551764,0.479178674783344,0.514020632340966,0.125595556289097,0.469003914798121,0.34182446149799,0.314408643537827,0.442206941131696,0.642295544639141,0.322772043107956,0.299049247021427,0.315098187396281,0.470138341530474,0.312066872092193,0.14162366236023,0.222656689452347,0.37088570897538,0.537171598117628,0.491420959477447,0.492002582491267,0.587744612461003,0.0860060141358389,0.290635641192201,0.485682441800146
0.216866852142673,0.462201455041996,0.166840491040703,0.238686321854496,0.100664284001853,0.14472373894497,0.146425099936462,0.327590477106402,0.384725580048179,0.505951286320008,0.432727411392364,0.15977789144791,0.0774237377829809,0.431686442715276,0.294746027087083,0.234211721067024,0.240051680712295,0.60177511651763,0.469501056767655,0.282709972685732,0.638211852182725,0.0576491078432766,0.502428054131883,0.107832068942043,0.127385887130474,0,0.107530663303353,0.436469118327426,0.368367289437869,0.483500373046672,0.582138026565351,0.185554646746959,0.243154054287413,0.297057694075631,0.493361031330198,0.50665679198941,0.317078196965664,0.296527475852404,0.589565422462109,0.321454476152434,0.31961343205587,0.532750234048586,0.4270841250044,0.0631331769241057,0.121080118844033,0.503668508735462,0.380081035273454,0.277155690545543,0.283467768021923,0.605556253968839,0.527606449575114,0.174227562072968,0.611914621613113,0.616234185716488,0.0517602453372888,0.423514718239857,0.242501616169294,0.253592589407104,0.352964860470345,0.461735255078715,0.427935169688204,0.178694848772884,0.578227189514178,0.140588427150553,0.336107160075146,0.447480275628018,0.141577124407031,0.0428862941469181,0.206596608371591,0.613165143349898,0.505197283214342,0.380927128689356,0.595540375200171,0.432426476762166,0.355328834034991,0.53496730143062,0.509830227518976,0.487002400739805,0.388799632198421,0.232316692739683,0.458757832131424,0.286034510626735,0.208342068966026,0.410111914897112,0.581494073378703,0.218023772348264,0.349207776453373,0.189293638023315,0.349663561166875,0.18901528414636,0.142234479455237,0.139859680569659,0.245625972454802,0.410048522309011,0.53380677371357,0.466479648538951,0.531663680761943,0.0699581039620652,0.176758072149583,0.465123940307153
